node_idx,label,degree,n_illicit_neighbors,n_licit_neighbors,n_unknown_neighbors,illicit_neighbor_ratio,neighbor_feat0_mean,neighbor_feat0_std
46113,illicit,1,1,0,0,1.0,-0.16942647099494934,0.0
46115,illicit,1,0,1,0,0.0,-0.17192260921001434,0.0
46116,illicit,1,1,0,0,1.0,-0.08539644628763199,0.0
46119,illicit,1,1,0,0,1.0,-0.17248255014419556,0.0
46120,illicit,1,0,0,1,0.0,-0.006760389544069767,0.0
46121,illicit,1,0,0,1,0.0,-0.17217274010181427,0.0
46126,illicit,1,1,0,0,1.0,-0.1713765561580658,0.0
46133,illicit,1,1,0,0,1.0,-0.11374481767416,0.0
46135,licit,1,0,0,1,0.0,-0.16994227468967438,0.0
46136,illicit,1,0,0,1,0.0,-0.15418489277362823,0.0
46140,illicit,1,1,0,0,1.0,0.0003058209258597344,0.0
46148,illicit,1,1,0,0,1.0,-0.1713765561580658,0.0
46149,illicit,1,0,0,1,0.0,-0.17162539064884186,0.0
46151,illicit,1,1,0,0,1.0,-0.16915902495384216,0.0
46158,illicit,2,2,0,0,1.0,0.35355740785598755,0.022170573472976685
46162,illicit,1,1,0,0,1.0,0.4585832953453064,0.0
46169,illicit,1,0,0,1,0.0,-0.16759175062179565,0.0
46172,illicit,1,0,0,1,0.0,-0.16984745860099792,0.0
46175,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46176,licit,1,0,1,0,0.0,-0.17184856534004211,0.0
46178,illicit,1,1,0,0,1.0,-0.17253197729587555,0.0
46179,illicit,1,1,0,0,1.0,-0.17172284424304962,0.0
46185,illicit,1,1,0,0,1.0,-0.17000097036361694,0.0
46187,illicit,1,1,0,0,1.0,-0.17144928872585297,0.0
46191,illicit,1,1,0,0,1.0,-0.1700916588306427,0.0
46194,illicit,1,0,0,1,0.0,-0.17178738117218018,0.0
46199,illicit,1,1,0,0,1.0,-0.170259028673172,0.0
46202,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46204,illicit,1,1,0,0,1.0,-0.11620821803808212,0.0
46205,illicit,1,1,0,0,1.0,-0.17000097036361694,0.0
46207,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46211,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46213,illicit,1,1,0,0,1.0,-0.15812435746192932,0.0
46214,illicit,1,1,0,0,1.0,-0.1713765561580658,0.0
46215,illicit,1,1,0,0,1.0,-0.17105194926261902,0.0
46219,illicit,1,1,0,0,1.0,-0.17144235968589783,0.0
46225,illicit,1,0,0,1,0.0,-0.1659010350704193,0.0
46229,illicit,1,1,0,0,1.0,-0.16974835097789764,0.0
46232,illicit,1,1,0,0,1.0,-0.17105194926261902,0.0
46234,licit,1,1,0,0,1.0,-0.170724555850029,0.0
46237,illicit,1,1,0,0,1.0,-0.17199234664440155,0.0
46247,illicit,1,0,0,1,0.0,-0.17217274010181427,0.0
46248,illicit,1,1,0,0,1.0,-0.172841414809227,0.0
46250,illicit,1,0,0,1,0.0,-0.15347778797149658,0.0
46251,illicit,1,1,0,0,1.0,-0.1389840543270111,0.0
46253,illicit,1,0,0,1,0.0,-0.17162539064884186,0.0
46254,illicit,1,1,0,0,1.0,-0.17158657312393188,0.0
46259,illicit,2,1,0,1,1.0,-0.17216286063194275,0.00017995387315750122
46265,illicit,1,1,0,0,1.0,-0.17247456312179565,0.0
46266,illicit,1,1,0,0,1.0,-0.1713765561580658,0.0
46268,illicit,1,1,0,0,1.0,-0.13416215777397156,0.0
46272,illicit,1,1,0,0,1.0,-0.17199234664440155,0.0
46276,illicit,1,1,0,0,1.0,-0.10612563043832779,0.0
46278,illicit,1,1,0,0,1.0,-0.1728340983390808,0.0
46287,illicit,1,1,0,0,1.0,-0.14518232643604279,0.0
46289,illicit,2,2,0,0,1.0,-0.08877398818731308,0.08378968387842178
46295,illicit,1,1,0,0,1.0,-0.17199234664440155,0.0
46298,illicit,1,1,0,0,1.0,-0.16403135657310486,0.0
46305,licit,1,1,0,0,1.0,-0.08965947479009628,0.0
46311,illicit,1,1,0,0,1.0,-0.17279933393001556,0.0
46312,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46313,illicit,1,1,0,0,1.0,-0.13416215777397156,0.0
46314,illicit,1,1,0,0,1.0,-0.13940361142158508,0.0
46316,illicit,1,1,0,0,1.0,-0.16915902495384216,0.0
46318,illicit,1,1,0,0,1.0,-0.16915902495384216,0.0
46321,illicit,1,0,0,1,0.0,-0.17042985558509827,0.0
46326,licit,1,0,0,1,0.0,-0.12116551399230957,0.0
46328,illicit,1,0,0,1,0.0,-0.10444894433021545,0.0
46334,illicit,1,1,0,0,1.0,-0.17000097036361694,0.0
46342,illicit,1,1,0,0,1.0,-0.17165742814540863,0.0
46344,illicit,1,0,0,1,0.0,-0.17162539064884186,0.0
46354,illicit,1,1,0,0,1.0,-0.17199234664440155,0.0
46357,illicit,1,0,0,1,0.0,-0.1729159951210022,0.0
46360,illicit,1,1,0,0,1.0,-0.17105194926261902,0.0
46367,illicit,1,1,0,0,1.0,-0.17000097036361694,0.0
46372,illicit,1,1,0,0,1.0,-0.010790007188916206,0.0
46375,licit,1,0,0,1,0.0,-0.169670969247818,0.0
46379,illicit,4,0,0,4,0.0,-0.1708713173866272,0.003369823796674609
46384,illicit,4,2,0,2,1.0,-0.12922640144824982,0.06703656911849976
46385,illicit,14,4,0,10,1.0,-0.1563747078180313,0.03999505937099457
46394,illicit,2,1,0,1,1.0,-0.16644448041915894,0.00012402236461639404
46405,licit,1,0,0,1,0.0,-0.1525871306657791,0.0
46415,illicit,16,5,0,11,1.0,-0.018797438591718674,0.38722774386405945
46416,licit,2,0,0,2,0.0,-0.16414690017700195,0.008456282317638397
46440,licit,1,0,0,1,0.0,-0.142740398645401,0.0
46451,licit,3,0,1,2,0.0,-0.06372440606355667,0.1527528613805771
46460,licit,2,0,1,1,0.0,-0.17240741848945618,0.0005057379603385925
46468,illicit,1,0,1,0,0.0,-0.1532021462917328,0.0
46469,licit,13,7,0,6,1.0,-0.11646248400211334,0.1498960256576538
46476,illicit,2,1,0,1,1.0,-0.1726626455783844,0.00030950456857681274
46477,illicit,5,2,0,3,1.0,-0.16550138592720032,0.004033426288515329
46479,illicit,22,2,2,18,0.5,-0.1382409930229187,0.06844372302293777
46483,illicit,13,1,0,12,1.0,-0.16556738317012787,0.01137829665094614
46492,illicit,2,0,1,1,0.0,-0.16631683707237244,0.005488745868206024
46493,licit,1,1,0,0,1.0,-0.16660310328006744,0.0
46495,licit,1,0,0,1,0.0,-0.16933192312717438,0.0
46496,illicit,3,0,1,2,0.0,-0.15055593848228455,0.0074118925258517265
46497,illicit,29,0,27,2,0.0,-0.16969722509384155,0.008400854654610157
46502,illicit,1,1,0,0,1.0,-0.1716187596321106,0.0
46503,illicit,6,6,0,0,1.0,-0.17090797424316406,0.0030861597042530775
46504,illicit,2,0,0,2,0.0,-0.1698283851146698,0.003081701695919037
46506,illicit,2,0,0,2,0.0,0.11408862471580505,0.2870467007160187
46512,illicit,1,1,0,0,1.0,0.00877141673117876,0.0
46513,illicit,4,2,0,2,1.0,-0.0819052904844284,0.08990907669067383
46531,licit,1,1,0,0,1.0,-0.046148285269737244,0.0
46532,illicit,37,2,32,3,0.058823529411764705,-0.16488054394721985,0.02110944129526615
46535,licit,2,0,0,2,0.0,-0.11372622847557068,0.05837725102901459
46542,illicit,1,0,0,1,0.0,0.40113532543182373,0.0
46546,licit,2,0,0,2,0.0,-0.010322533547878265,0.16262134909629822
46549,illicit,2,1,0,1,1.0,-0.16676053404808044,0.0044370293617248535
46553,illicit,2,2,0,0,1.0,-0.1728552132844925,4.738569259643555e-06
46554,illicit,4,3,0,1,1.0,-0.17291471362113953,4.312569944886491e-05
46557,illicit,2,2,0,0,1.0,-0.17154324054718018,0.0013220682740211487
46558,illicit,8,3,0,5,1.0,-0.16926120221614838,0.004350907634943724
46562,illicit,2,1,0,1,1.0,-0.1710803508758545,0.0005174055695533752
46563,illicit,3,3,0,0,1.0,0.35498178005218506,0.7416487336158752
46564,illicit,7,1,0,6,1.0,-0.16693396866321564,0.00796274933964014
46566,illicit,5,4,0,1,1.0,-0.07123123854398727,0.07650203257799149
46588,illicit,2,1,1,0,0.5,-0.17084187269210815,9.397417306900024e-05
46589,illicit,2,1,0,1,1.0,-0.1708415448665619,0.00015798956155776978
46598,licit,2,1,0,1,1.0,-0.10736507922410965,0.061216793954372406
46602,illicit,24,4,0,20,1.0,0.004013477358967066,0.40487924218177795
46608,licit,1,0,0,1,0.0,-0.1697750687599182,0.0
46613,illicit,3,3,0,0,1.0,-0.1631186604499817,0.0021619447506964207
46614,illicit,2,2,0,0,1.0,-0.1594424843788147,0.006825685501098633
46618,illicit,8,4,0,4,1.0,0.21035631000995636,0.4864010512828827
46619,illicit,4,4,0,0,1.0,-0.09316595643758774,0.07939561456441879
46629,illicit,20,8,0,12,1.0,-0.05854974314570427,0.3434855341911316
46641,illicit,20,3,0,17,1.0,-0.12861578166484833,0.1673227697610855
46656,illicit,9,6,0,3,1.0,0.011437111534178257,0.4924386739730835
46660,illicit,1,1,0,0,1.0,0.06292040646076202,0.0
46661,illicit,14,6,0,8,1.0,0.06397204846143723,0.46168532967567444
46672,illicit,2,2,0,0,1.0,-0.0902412161231041,0.07801204174757004
46673,illicit,3,3,0,0,1.0,-0.11865418404340744,0.07535111904144287
46679,illicit,3,1,0,2,1.0,-0.16871188580989838,0.004802404437214136
46681,illicit,20,3,0,17,1.0,-0.16858047246932983,0.010461433790624142
46686,illicit,6,1,0,5,1.0,-0.15219946205615997,0.0365588441491127
46696,illicit,17,3,0,14,1.0,-0.08721169084310532,0.22276219725608826
46698,licit,1,0,0,1,0.0,-0.16998718678951263,0.0
46700,illicit,7,2,0,5,1.0,-0.10473176091909409,0.08305059373378754
46709,illicit,13,1,5,7,0.16666666666666666,-0.16104353964328766,0.021165072917938232
46714,illicit,3,0,0,3,0.0,0.40144622325897217,0.8088991045951843
46729,illicit,8,2,0,6,1.0,0.06958626210689545,0.3074593245983124
46744,illicit,14,6,0,8,1.0,-0.10646513849496841,0.10016262531280518
46749,licit,3,0,1,2,0.0,-0.16597314178943634,0.007286612875759602
46750,licit,2,1,1,0,0.5,-0.10851053893566132,0.06236225366592407
46759,illicit,25,1,0,24,1.0,0.03753300756216049,0.5452203154563904
46766,licit,1,1,0,0,1.0,-0.09628259390592575,0.0
46767,illicit,14,1,8,5,0.1111111111111111,-0.1435040533542633,0.05475067347288132
46768,illicit,2,0,0,2,0.0,-0.17286765575408936,7.671117782592773e-05
46800,illicit,8,6,0,2,1.0,-0.060082532465457916,0.15028047561645508
46801,illicit,7,6,0,1,1.0,-0.11388526111841202,0.09489572048187256
46812,illicit,7,2,0,5,1.0,-0.16689231991767883,0.011472629383206367
46816,illicit,2,0,0,2,0.0,-0.16642463207244873,0.00014387071132659912
46821,illicit,15,1,0,14,1.0,-0.14605899155139923,0.06433027982711792
46836,illicit,1,1,0,0,1.0,-0.17153029143810272,0.0
46837,illicit,4,4,0,0,1.0,-0.17221730947494507,0.0006491646636277437
46851,illicit,4,1,0,3,1.0,-0.05932242050766945,0.14238609373569489
46865,licit,1,0,0,1,0.0,-0.17031759023666382,0.0
46880,illicit,6,3,1,2,0.75,-0.16034060716629028,0.015864554792642593
46889,illicit,3,1,1,1,0.5,-0.11675513535737991,0.039767391979694366
46890,illicit,10,1,0,9,1.0,0.18873286247253418,0.5809308886528015
46891,illicit,8,2,0,6,1.0,0.03954344242811203,0.5498823523521423
46895,illicit,1,0,0,1,0.0,0.7290047407150269,0.0
46920,licit,1,1,0,0,1.0,-0.046148285269737244,0.0
46933,illicit,17,4,0,13,1.0,-0.1125425174832344,0.13095413148403168
46937,illicit,6,2,0,4,1.0,0.16200269758701324,0.4735277593135834
46939,licit,2,0,0,2,0.0,-0.10643094033002853,0.05108196288347244
46962,illicit,3,3,0,0,1.0,-0.12004553526639938,0.05237533897161484
46963,illicit,3,2,0,1,1.0,-0.1444670408964157,0.013077549636363983
46964,illicit,2,1,0,1,1.0,-0.15364618599414825,0.017864838242530823
46967,illicit,1,1,0,0,1.0,-0.1623687893152237,0.0
46968,illicit,2,2,0,0,1.0,-0.17224422097206116,0.0006464719772338867
46969,licit,2,0,1,1,0.0,-0.10943577438592911,0.054086796939373016
46979,licit,2,1,0,1,1.0,-0.15178623795509338,0.019723713397979736
46982,illicit,2,2,0,0,1.0,0.06816659867763519,0.005246195942163467
46999,illicit,2,2,0,0,1.0,-0.12877973914146423,0.018923349678516388
47000,illicit,1,1,0,0,1.0,-0.12247215956449509,0.0
47003,illicit,1,1,0,0,1.0,-0.13875357806682587,0.0
47004,illicit,13,3,1,9,0.75,-0.1526256501674652,0.03773048147559166
47016,illicit,2,1,0,1,1.0,-0.17095038294792175,0.0006473585963249207
47031,illicit,3,2,0,1,1.0,-0.14684319496154785,0.019969703629612923
47033,illicit,2,2,0,0,1.0,-0.15545548498630524,0.0028386861085891724
47036,illicit,1,1,0,0,1.0,-0.16714473068714142,0.0
47040,illicit,16,4,0,12,1.0,-0.14577388763427734,0.05299412086606026
47060,licit,2,1,0,1,1.0,0.01646752655506134,0.18938574194908142
47067,illicit,1,0,0,1,0.0,-0.17295095324516296,0.0
47076,illicit,2,1,0,1,1.0,-0.1728951334953308,7.647275924682617e-05
47077,illicit,2,2,0,0,1.0,-0.17284539341926575,3.0033292205189355e-05
47078,illicit,3,2,1,0,0.6666666666666666,-0.15334521234035492,0.013452482409775257
47079,illicit,3,2,1,0,0.6666666666666666,-0.15397566556930542,0.013366015627980232
47100,illicit,1,1,0,0,1.0,-0.013390417210757732,0.0
47101,illicit,6,3,0,3,1.0,-0.11348062753677368,0.11301438510417938
47111,licit,2,0,0,2,0.0,-0.11322031915187836,0.05787133798003197
47112,licit,1,0,1,0,0.0,-0.17090114951133728,0.0
47113,licit,2,0,1,1,0.0,-0.007770933210849762,0.16006973385810852
47121,illicit,7,4,0,3,1.0,0.10400154441595078,0.4703199565410614
47131,illicit,10,2,0,8,1.0,-0.14775918424129486,0.04436514526605606
47137,illicit,1,1,0,0,1.0,-0.16886262595653534,0.0
47139,illicit,3,2,0,1,1.0,-0.1120263934135437,0.06925462186336517
47155,illicit,1,0,0,1,0.0,-0.1356244832277298,0.0
47158,illicit,9,2,0,7,1.0,0.1261010766029358,0.5577250123023987
47161,illicit,3,1,0,2,1.0,-0.16739845275878906,0.0076070320792496204
47176,licit,2,1,0,1,1.0,-0.11153784394264221,0.050099074840545654
47192,illicit,4,2,0,2,1.0,-0.17260435223579407,0.0003456815902609378
47193,illicit,6,3,0,3,1.0,-0.07966601848602295,0.14154846966266632
47200,illicit,2,1,0,1,1.0,-0.17172357439994812,0.0003039240837097168
47209,illicit,13,2,0,11,1.0,-0.16534917056560516,0.006402331870049238
47211,illicit,2,1,0,1,1.0,-0.11791393160820007,0.004446286708116531
47212,illicit,5,3,2,0,0.6,-0.1457541584968567,0.028848549351096153
47226,illicit,2,0,0,2,0.0,-0.17197272181510925,0.0009457990527153015
47228,illicit,2,1,0,1,1.0,-0.015136608853936195,0.02390802651643753
47235,licit,1,0,0,1,0.0,-0.16667552292346954,0.0
47258,illicit,3,0,0,3,0.0,-0.16544853150844574,0.006631558761000633
47266,illicit,1,0,0,1,0.0,-0.16739927232265472,0.0
47286,illicit,2,1,0,1,1.0,-0.16563889384269714,0.004519231617450714
47290,illicit,2,0,0,2,0.0,0.7051593661308289,0.8709254860877991
47293,illicit,4,2,1,1,0.6666666666666666,-0.11124322563409805,0.03846776857972145
47294,licit,2,1,0,1,1.0,-0.07896742224693298,0.023618441075086594
47298,licit,2,0,0,2,0.0,-0.006966054439544678,0.15926486253738403
47302,licit,2,0,0,2,0.0,-0.1130608469247818,0.05771186575293541
47309,illicit,6,3,0,3,1.0,-0.11875811964273453,0.06576821208000183
47312,licit,2,1,0,1,1.0,-0.10906905680894852,0.06292077153921127
47313,licit,1,0,0,1,0.0,-0.03361223265528679,0.0
47317,licit,2,0,1,1,0.0,-0.1720116138458252,0.0007228031754493713
47318,licit,2,0,1,1,0.0,-0.009369932115077972,0.16166874766349792
47321,illicit,1,0,0,1,0.0,-0.16739927232265472,0.0
47330,illicit,5,1,2,2,0.3333333333333333,-0.15869975090026855,0.0156320221722126
47334,licit,2,0,0,2,0.0,-0.07500995695590973,0.08068065345287323
47342,illicit,2,2,0,0,1.0,0.038807593286037445,0.20912858843803406
47343,illicit,5,3,0,2,1.0,-0.16717194020748138,0.006978072226047516
47365,illicit,2,0,0,2,0.0,-0.15942229330539703,0.0014058053493499756
47381,illicit,18,3,3,12,0.5,-0.07870176434516907,0.2103206068277359
47402,illicit,1,0,0,1,0.0,-0.16174393892288208,0.0
47403,illicit,2,2,0,0,1.0,-0.09352104365825653,0.07939369976520538
47404,illicit,4,3,0,1,1.0,-0.09309525787830353,0.07970012724399567
47408,illicit,1,0,0,1,0.0,-0.16739927232265472,0.0
47410,licit,2,1,0,1,1.0,-0.09742152690887451,0.05127324163913727
47412,illicit,2,1,0,1,1.0,-0.16700291633605957,0.004718706011772156
47413,illicit,2,1,0,1,1.0,0.6693183779716492,0.8191352486610413
47414,illicit,2,1,1,0,0.5,-0.14837253093719482,0.022395573556423187
47415,licit,1,1,0,0,1.0,-0.1686834841966629,0.0
47449,licit,2,1,0,1,1.0,-0.15277613699436188,0.01402255892753601
47451,licit,1,0,1,0,0.0,-0.17094027996063232,0.0
47454,illicit,3,2,0,1,1.0,-0.16845804452896118,0.0029079641681164503
47464,illicit,2,1,0,1,1.0,-0.17187535762786865,0.00028268247842788696
47465,illicit,2,1,0,1,1.0,-0.05113201588392258,0.1140524223446846
47478,licit,2,1,0,1,1.0,-0.1520170271396637,0.019954495131969452
47482,illicit,4,1,0,3,1.0,-0.1317310780286789,0.06869193911552429
47483,illicit,3,3,0,0,1.0,-0.08635105937719345,0.07325851172208786
47494,illicit,1,0,0,1,0.0,-0.16343314945697784,0.0
47495,licit,1,1,0,0,1.0,-0.08871345221996307,0.0
47502,illicit,1,0,0,1,0.0,-0.160828098654747,0.0
47519,illicit,1,0,0,1,0.0,-0.16401425004005432,0.0
47533,illicit,2,2,0,0,1.0,-0.14854314923286438,0.0006085336208343506
47541,illicit,7,4,0,3,1.0,-0.14418533444404602,0.059446483850479126
47554,illicit,10,5,0,5,1.0,-0.15549667179584503,0.05100451782345772
47558,illicit,2,2,0,0,1.0,-0.1719922125339508,0.0009160339832305908
47559,illicit,1,1,0,0,1.0,0.0061577847227454185,0.0
47565,licit,2,0,0,2,0.0,-0.11222285777330399,0.056873880326747894
47566,illicit,3,0,0,3,0.0,-0.16345961391925812,0.005447589326649904
47569,illicit,3,2,0,1,1.0,-0.1568969339132309,0.006241795141249895
47579,illicit,2,2,0,0,1.0,-0.09344342350959778,0.07934850454330444
47586,licit,2,0,0,2,0.0,-0.11388221383094788,0.058533232659101486
47607,illicit,2,2,0,0,1.0,-0.13360562920570374,0.00211266428232193
47608,illicit,2,1,0,1,1.0,-0.13911870121955872,0.004267461597919464
47615,illicit,3,0,0,3,0.0,-0.1600951999425888,0.007380032446235418
47634,illicit,38,9,1,28,0.9,-0.12129820138216019,0.17097286880016327
47654,licit,3,1,1,1,0.5,-0.044520799070596695,0.17705713212490082
47657,illicit,1,0,0,1,0.0,-0.17285777628421783,0.0
47658,illicit,3,0,0,3,0.0,-0.16392169892787933,0.006565971300005913
47665,illicit,3,2,0,1,1.0,0.0345240943133831,0.1549580842256546
47681,illicit,3,2,1,0,0.6666666666666666,-0.1316906064748764,0.0291814673691988
47682,licit,1,1,0,0,1.0,-0.11156772822141647,0.0
47691,illicit,2,0,0,2,0.0,-0.17250774800777435,0.00020882487297058105
47702,illicit,2,0,0,2,0.0,-0.16429810225963593,0.003196239471435547
47724,illicit,3,0,0,3,0.0,-0.17253844439983368,0.00020843792299274355
47728,licit,2,0,1,1,0.0,-0.17147424817085266,0.0009113103151321411
47729,licit,1,0,1,0,0.0,-0.1714070439338684,0.0
47740,illicit,5,3,0,2,1.0,-0.1718205213546753,0.0012212416622787714
47743,illicit,4,2,0,2,1.0,-0.1680232733488083,0.002784446580335498
47767,illicit,3,0,0,3,0.0,0.20044302940368652,0.5188694000244141
47768,illicit,2,2,0,0,1.0,-0.12248030304908752,0.009012654423713684
47771,licit,2,1,0,1,1.0,-0.10788648575544357,0.06173820048570633
47777,illicit,9,5,0,4,1.0,0.042820557951927185,0.4834446907043457
47789,illicit,2,1,0,1,1.0,0.4988544285297394,0.43536630272865295
47796,licit,2,0,0,2,0.0,-0.09560370445251465,0.04025472328066826
47799,illicit,1,1,0,0,1.0,-0.1719103753566742,0.0
47809,illicit,1,1,0,0,1.0,-0.1703210026025772,0.0
47812,illicit,3,3,0,0,1.0,0.3558270037174225,0.7410457134246826
47825,licit,1,1,0,0,1.0,-0.1396932601928711,0.0
47837,illicit,5,2,0,3,1.0,-0.11022887378931046,0.09496258944272995
47844,illicit,3,0,0,3,0.0,-0.1728036254644394,0.0001067273406079039
47850,illicit,5,4,0,1,1.0,-0.12832412123680115,0.06910290569067001
47855,licit,2,1,0,1,1.0,0.3217395842075348,0.3678878843784332
47863,illicit,3,1,0,2,1.0,-0.17290854454040527,5.558968769037165e-05
47890,licit,2,0,0,2,0.0,-0.06020880490541458,0.004859821870923042
47894,illicit,1,0,0,1,0.0,-0.1694873422384262,0.0
47895,licit,1,1,0,0,1.0,-0.13206252455711365,0.0
47896,illicit,9,6,0,3,1.0,-0.16798681020736694,0.0064463200978934765
47902,illicit,3,1,0,2,1.0,-0.1709049940109253,0.0022653089836239815
47907,illicit,3,2,0,1,1.0,-0.1727965623140335,3.9844151615398005e-05
47908,illicit,4,3,0,1,1.0,-0.16977854073047638,0.004077743273228407
47911,illicit,2,0,0,2,0.0,-0.1639864295721054,0.0031583309173583984
47913,illicit,2,0,0,2,0.0,-0.1713225245475769,0.0014943629503250122
47919,illicit,1,0,0,1,0.0,0.40113532543182373,0.0
47922,illicit,2,1,0,1,1.0,-0.1428588181734085,0.007234334945678711
47930,illicit,4,2,1,1,0.6666666666666666,-0.14999665319919586,0.020411886274814606
47942,licit,2,0,1,1,0.0,-0.11390889436006546,0.05855991318821907
47963,licit,1,0,1,0,0.0,-0.16867485642433167,0.0
47964,licit,2,1,1,0,0.5,-0.10704334080219269,0.060895055532455444
47965,illicit,3,2,0,1,1.0,-0.16717545688152313,0.0074620237573981285
47972,licit,1,0,0,1,0.0,-0.035527847707271576,0.0
47973,illicit,2,0,0,2,0.0,-0.15165013074874878,0.021145522594451904
47979,illicit,2,1,0,1,1.0,-0.17105227708816528,0.0016642957925796509
47980,illicit,3,3,0,0,1.0,-0.17183339595794678,0.0010019976180046797
47983,illicit,1,1,0,0,1.0,-0.05152297019958496,0.0
47984,illicit,2,1,0,1,1.0,-0.1623235046863556,0.009736381471157074
47996,illicit,2,2,0,0,1.0,-0.09102558344602585,0.08060271292924881
47997,illicit,3,2,0,1,1.0,-0.11773952841758728,0.07672984153032303
48012,illicit,4,1,1,2,0.5,-0.15025964379310608,0.020004000514745712
48014,illicit,3,2,1,0,0.6666666666666666,-0.1580975204706192,0.013208121061325073
48015,licit,1,1,0,0,1.0,-0.15944431722164154,0.0
48016,illicit,1,1,0,0,1.0,-0.1716187596321106,0.0
48026,illicit,1,0,0,1,0.0,0.40113532543182373,0.0
48031,illicit,3,1,0,2,1.0,-0.16941408812999725,0.004055892117321491
48033,licit,2,1,1,0,0.5,-0.10901419818401337,0.06286591291427612
48038,illicit,2,0,0,2,0.0,0.24192409217357635,0.4149059057235718
48040,licit,1,1,0,0,1.0,-0.1017218753695488,0.0
48041,illicit,8,2,1,5,0.6666666666666666,-0.12980318069458008,0.042935412377119064
48042,licit,1,0,0,1,0.0,-0.1629677265882492,0.0
48046,licit,2,2,0,0,1.0,-0.14912159740924835,0.017059072852134705
48048,illicit,3,0,0,3,0.0,-0.1709141731262207,0.0010068713454529643
48056,illicit,1,1,0,0,1.0,-0.1697029322385788,0.0
48057,illicit,2,1,0,1,1.0,-0.17286083102226257,8.866190910339355e-06
48059,licit,1,1,0,0,1.0,-0.046148285269737244,0.0
48062,licit,2,1,0,1,1.0,-0.1524319350719452,0.02036941796541214
48067,illicit,1,0,0,1,0.0,1.5751889944076538,0.0
48068,illicit,2,1,0,1,1.0,-0.09252659231424332,0.07888045161962509
48076,illicit,2,1,1,0,0.5,-0.1726965606212616,0.00017946213483810425
48077,licit,1,1,0,0,1.0,-0.17267027497291565,0.0
48084,illicit,4,2,0,2,1.0,-0.060350652784109116,0.10468410700559616
48091,licit,1,0,0,1,0.0,-0.14878427982330322,0.0
48093,illicit,2,1,0,1,1.0,-0.1677243709564209,0.0016636177897453308
48112,illicit,3,0,1,2,0.0,-0.1513068675994873,0.013856460340321064
48115,illicit,3,0,0,3,0.0,-0.17261910438537598,0.00017128873150795698
48117,illicit,2,1,0,1,1.0,-0.1720677763223648,0.0007508844137191772
48119,illicit,3,2,1,0,0.6666666666666666,-0.13143029808998108,0.029146336019039154
48120,licit,1,1,0,0,1.0,-0.1101398766040802,0.0
48122,illicit,2,0,1,1,0.0,-0.13070784509181976,0.022494297474622726
48126,illicit,2,0,0,2,0.0,-0.16491873562335968,0.007849767804145813
48130,licit,2,1,0,1,1.0,-0.15211647748947144,0.020053960382938385
48143,illicit,1,0,0,1,0.0,-0.17296946048736572,0.0
48145,illicit,9,7,0,2,1.0,0.21335932612419128,0.5862991213798523
48148,illicit,4,3,0,1,1.0,-0.12842172384262085,0.0689808577299118
48149,illicit,7,3,0,4,1.0,-0.12283821403980255,0.05943930894136429
48159,licit,2,0,1,1,0.0,-0.1689605563879013,0.0037771761417388916
48160,licit,2,0,1,1,0.0,-0.16211993992328644,0.006429329514503479
48164,illicit,1,1,0,0,1.0,-0.03154327720403671,0.0
48165,illicit,1,1,0,0,1.0,-0.17007994651794434,0.0
48166,illicit,6,2,0,4,1.0,-0.1624274104833603,0.02306186780333519
48168,illicit,6,3,0,3,1.0,-0.1438026875257492,0.061894673854112625
48174,licit,1,0,1,0,0.0,-0.16871629655361176,0.0
48175,licit,2,1,1,0,0.5,-0.10688333958387375,0.060735054314136505
48180,illicit,4,2,0,2,1.0,-0.17076608538627625,0.001605387544259429
48200,illicit,3,1,0,2,1.0,-0.11762932687997818,0.07462787628173828
48215,illicit,3,2,0,1,1.0,-0.12956728041172028,0.052218589931726456
48216,illicit,1,1,0,0,1.0,-0.14507000148296356,0.0
48238,illicit,3,1,1,1,0.5,-0.16591419279575348,0.005666087847203016
48244,illicit,2,2,0,0,1.0,-0.10359018296003342,0.0010043159127235413
48245,illicit,4,2,0,2,1.0,0.07507432997226715,0.3731265664100647
48257,illicit,1,0,0,1,0.0,-0.15829499065876007,0.0
48259,illicit,3,1,0,2,1.0,-0.11950504779815674,0.07451606541872025
48262,illicit,2,0,0,2,0.0,-0.15054704248905182,0.021216347813606262
48264,licit,2,0,0,2,0.0,-0.04347844421863556,0.01187053695321083
48267,illicit,3,2,0,1,1.0,0.17380285263061523,0.46127909421920776
48271,licit,2,0,0,2,0.0,-0.11287195235490799,0.0575229749083519
48272,illicit,10,8,0,2,1.0,-0.09462882578372955,0.228631392121315
48273,illicit,1,1,0,0,1.0,-0.016051527112722397,0.0
48291,illicit,5,3,0,2,1.0,-0.16954836249351501,0.005391544196754694
48292,illicit,2,2,0,0,1.0,-0.1686325967311859,0.00047772377729415894
48306,licit,2,0,0,2,0.0,-0.15207505226135254,0.016889236867427826
48307,illicit,1,0,0,1,0.0,-0.17290137708187103,0.0
48316,illicit,13,1,0,12,1.0,-0.13395515084266663,0.05152963846921921
48323,illicit,2,1,0,1,1.0,-0.1646103709936142,0.007969871163368225
